"user_id","betweenness","closeness","in_degree","out_degree","eccentricity"
"4833",0,1.47459566586842e-06,4,0,6
"4838",0,1.47459566586842e-06,1,0,7
"4830",0,1.47459566586842e-06,1,0,1
"4856",0,1.47459566586842e-06,1,0,6
"4857",0,1.47459566586842e-06,1,0,6
"4861",0,1.47459566586842e-06,1,0,7
"4924",0,1.47459566586842e-06,1,0,7
"4931",0,1.47459566586842e-06,1,0,7
"4957",0,1.47459566586842e-06,2,0,6
"4970",0,1.47459566586842e-06,1,0,7
"3449",0,1.47459566586842e-06,1,0,8
"6043",0,1.47459566586842e-06,1,0,7
"5031",0,1.47459566586842e-06,2,0,6
"6087",0,1.47459566586842e-06,1,0,7
"6064",0,1.47459566586842e-06,1,0,7
"6124",0,1.47459566586842e-06,1,0,7
"6141",0,1.47459566586842e-06,1,0,9
"4804",0,1.47459566586842e-06,2,0,7
"660",0,1.47459566586842e-06,1,0,8
"6140",0,1.47459566586842e-06,2,0,6
"6158",0,1.47459566586842e-06,1,0,1
"6167",0,1.47459566586842e-06,2,0,7
"6168",0,1.47459566586842e-06,1,0,7
"6138",0,1.47459566586842e-06,4,0,6
"6176",0,1.47459566586842e-06,1,0,8
"475",0,1.47459566586842e-06,1,0,7
"6219",0,1.47459566586842e-06,1,0,7
"6211",0,1.47459566586842e-06,2,0,7
"6203",0,1.47459566586842e-06,2,0,7
"4976",0,1.47459566586842e-06,1,0,3
"6240",0,1.47459566586842e-06,10,0,6
"6250",0,1.47459566586842e-06,2,0,8
"6255",0,1.47459566586842e-06,1,0,7
"6249",0,1.47459566586842e-06,1,0,6
"1275",0,1.47459566586842e-06,1,0,7
"6287",0,1.47459566586842e-06,1,0,6
"6301",0,1.47459566586842e-06,2,0,7
"3635",0,1.47459566586842e-06,1,0,3
"6313",0,1.47459566586842e-06,1,0,6
"6331",0,1.47459566586842e-06,1,0,7
"6332",0,1.47459566586842e-06,1,0,6
"738",0,1.47459566586842e-06,1,0,8
"1593",0,1.47459566586842e-06,1,0,7
"6351",0,1.47459566586842e-06,1,0,6
"10127",0,1.47459566586842e-06,1,0,6
"6355",0,1.47459566586842e-06,1,0,6
"3755",0,1.47459566586842e-06,1,0,1
"6390",0,1.47459566586842e-06,1,0,6
"6358",0,1.47459566586842e-06,3,0,6
"6405",0,1.47459566586842e-06,1,0,7
"6387",0,1.47459566586842e-06,1,0,6
"3662",0,1.47459566586842e-06,2,0,6
"3728",0,1.47459566586842e-06,1,0,1
"7504",0,1.47459566586842e-06,1,0,6
"7522",0,1.47459566586842e-06,3,0,6
"7513",0,1.47459566586842e-06,1,0,7
"7542",0,1.47459566586842e-06,1,0,7
"3588",0,1.47459566586842e-06,1,0,7
"7558",0,1.47459566586842e-06,1,0,7
"7562",0,1.47459566586842e-06,3,0,6
"7567",0,1.47459566586842e-06,1,0,7
"3421",0,1.47459566586842e-06,1,0,7
"7589",0,1.47459566586842e-06,1,0,6
"7533",0,1.47459566586842e-06,1,0,6
"6108",0,1.47459566586842e-06,3,0,6
"802",0,1.47459566586842e-06,1,0,6
"3595",0,1.47459566586842e-06,1,0,1
"7620",0,1.47459566586842e-06,1,0,7
"7649",0,1.47459566586842e-06,1,0,7
"7651",0,1.47459566586842e-06,8,0,6
"7659",0,1.47459566586842e-06,1,0,6
"7494",0,1.47459566586842e-06,1,0,7
"7675",0,1.47459566586842e-06,1,0,7
"7676",0,1.47459566586842e-06,1,0,7
"7574",0,1.47459566586842e-06,1,0,8
"7699",0,1.47459566586842e-06,1,0,6
"7704",0,1.47459566586842e-06,1,0,6
"1115",0,1.47459566586842e-06,2,0,1
"7722",0,1.47459566586842e-06,1,0,6
"7729",0,1.47459566586842e-06,1,0,7
"7755",0,1.47459566586842e-06,1,0,1
"7767",0,1.47459566586842e-06,1,0,6
"7794",0,1.47459566586842e-06,1,0,7
"7793",0,1.47459566586842e-06,1,0,7
"7807",0,1.47459566586842e-06,1,0,7
"7825",0,1.47459566586842e-06,1,0,7
"7775",0,1.47459566586842e-06,1,0,6
"8859",0,1.47459566586842e-06,1,0,7
"8861",0,1.47459566586842e-06,2,0,6
"2023",0,1.47459566586842e-06,1,0,1
"8891",0,1.47459566586842e-06,1,0,7
"8917",0,1.47459566586842e-06,1,0,6
"6335",0,1.47459566586842e-06,1,0,1
"1300",0,1.47459566586842e-06,1,0,7
"8934",0,1.47459566586842e-06,2,0,6
"8945",0,1.47459566586842e-06,3,0,6
"8931",0,1.47459566586842e-06,1,0,6
"8973",0,1.47459566586842e-06,1,0,7
"8940",0,1.47459566586842e-06,1,0,6
"8989",0,1.47459566586842e-06,1,0,8
"7521",0,1.47459566586842e-06,1,0,1
"8995",0,1.47459566586842e-06,1,0,6
"9015",0,1.47459566586842e-06,1,0,1
"9019",0,1.47459566586842e-06,1,0,7
"9025",0,1.47459566586842e-06,2,0,6
"9038",0,1.47459566586842e-06,3,0,6
"9040",0,1.47459566586842e-06,1,0,6
"9046",0,1.47459566586842e-06,1,0,1
"9049",0,1.47459566586842e-06,2,0,7
"9068",0,1.47459566586842e-06,1,0,7
"1488",0,1.47459566586842e-06,2,0,6
"9096",0,1.47459566586842e-06,1,0,7
"9124",0,1.47459566586842e-06,1,0,6
"9120",0,1.47459566586842e-06,1,0,8
"9134",0,1.47459566586842e-06,1,0,6
"9138",0,1.47459566586842e-06,1,0,6
"9148",0,1.47459566586842e-06,1,0,6
"9162",0,1.47459566586842e-06,1,0,7
"9185",0,1.47459566586842e-06,1,0,1
"9189",0,1.47459566586842e-06,1,0,6
"9182",0,1.47459566586842e-06,1,0,7
"8985",0,1.47459566586842e-06,1,0,6
"9201",0,1.47459566586842e-06,1,0,7
"9217",0,1.47459566586842e-06,1,0,7
"9222",0,1.47459566586842e-06,1,0,6
"9241",0,1.47459566586842e-06,1,0,8
"9234",0,1.47459566586842e-06,1,0,7
"3565",0,1.47459566586842e-06,1,0,7
"9288",0,1.47459566586842e-06,1,0,7
"9306",0,1.47459566586842e-06,1,0,8
"9307",0,1.47459566586842e-06,1,0,7
"773",0,1.47459566586842e-06,1,0,2
"9332",0,1.47459566586842e-06,1,0,1
"9336",0,1.47459566586842e-06,1,0,6
"9365",0,1.47459566586842e-06,1,0,8
"9368",0,1.47459566586842e-06,1,0,7
"9373",0,1.47459566586842e-06,1,0,8
"9379",0,1.47459566586842e-06,1,0,6
"9383",0,1.47459566586842e-06,4,0,7
"9095",0,1.47459566586842e-06,3,0,6
"9411",0,1.47459566586842e-06,1,0,7
"9420",0,1.47459566586842e-06,1,0,6
"9013",0,1.47459566586842e-06,2,0,6
"9434",0,1.47459566586842e-06,1,0,7
"9448",0,1.47459566586842e-06,1,0,7
"9445",0,1.47459566586842e-06,1,0,2
"9409",0,1.47459566586842e-06,1,0,2
"9473",0,1.47459566586842e-06,1,0,6
"9477",0,1.47459566586842e-06,3,0,6
"9492",0,1.47459566586842e-06,1,0,2
"9500",0,1.47459566586842e-06,1,0,1
"9530",0,1.47459566586842e-06,1,0,6
"9520",0,1.47459566586842e-06,1,0,1
"1915",0,1.47459566586842e-06,1,0,1
"9523",0,1.47459566586842e-06,1,0,8
"9540",0,1.47459566586842e-06,2,0,6
"9548",0,1.47459566586842e-06,1,0,6
"9562",0,1.47459566586842e-06,2,0,7
"9552",0,1.47459566586842e-06,1,0,7
"9608",0,1.47459566586842e-06,1,0,8
"9334",0,1.47459566586842e-06,1,0,6
"9648",0,1.47459566586842e-06,1,0,8
"6229",0,1.47459566586842e-06,1,0,7
"7605",0,1.47459566586842e-06,1,0,6
"9528",0,1.47459566586842e-06,1,0,6
"9700",0,1.47459566586842e-06,1,0,8
"9690",0,1.47459566586842e-06,4,0,6
"9725",0,1.47459566586842e-06,3,0,6
"9755",0,1.47459566586842e-06,1,0,7
"9780",0,1.47459566586842e-06,1,0,6
"9797",0,1.47459566586842e-06,1,0,7
"9796",0,1.47459566586842e-06,1,0,1
"9803",0,1.47459566586842e-06,2,0,6
"7715",0,1.47459566586842e-06,1,0,8
"9828",0,1.47459566586842e-06,1,0,8
"9682",0,1.47459566586842e-06,1,0,1
"9567",0,1.47459566586842e-06,1,0,1
"9865",0,1.47459566586842e-06,4,0,6
"9870",0,1.47459566586842e-06,1,0,1
"9889",0,1.47459566586842e-06,7,0,6
"9886",0,1.47459566586842e-06,1,0,7
"3490",0,1.47459566586842e-06,1,0,6
"9900",0,1.47459566586842e-06,1,0,1
"9913",0,1.47459566586842e-06,1,0,7
"9902",0,1.47459566586842e-06,6,0,6
"9933",0,1.47459566586842e-06,1,0,7
"9576",0,1.47459566586842e-06,1,0,6
"9985",0,1.47459566586842e-06,1,0,1
"9983",0,1.47459566586842e-06,2,0,7
"10024",0,1.47459566586842e-06,1,0,1
"10044",0,1.47459566586842e-06,1,0,7
"10013",0,1.47459566586842e-06,1,0,6
"10064",0,1.47459566586842e-06,1,0,7
"10078",0,1.47459566586842e-06,1,0,1
"10089",0,1.47459566586842e-06,1,0,7
"10090",0,1.47459566586842e-06,1,0,7
"8996",0,1.47459566586842e-06,1,0,1
"9757",0,1.47459566586842e-06,1,0,1
"9948",0,1.47459566586842e-06,1,0,8
"9912",0,1.47459566586842e-06,5,0,7
"9598",0,1.47459566586842e-06,1,0,1
"10182",0,1.47459566586842e-06,1,0,6
"9371",0,1.47459566586842e-06,1,0,6
"9300",0,1.47459566586842e-06,1,0,9
"7509",0,1.47459566586842e-06,1,0,8
"10216",0,1.47459566586842e-06,3,0,6
"10235",0,1.47459566586842e-06,2,0,7
"894",0,1.47459566586842e-06,1,0,8
"10290",0,1.47459566586842e-06,1,0,6
"10322",0,1.47459566586842e-06,1,0,7
"9415",0,1.47459566586842e-06,1,0,8
"10325",0,1.47459566586842e-06,3,0,6
"10357",0,1.47459566586842e-06,1,0,7
"10360",0,1.47459566586842e-06,2,0,7
"10339",0,1.47459566586842e-06,1,0,1
"10348",0,1.47459566586842e-06,1,0,8
"10380",0,1.47459566586842e-06,1,0,8
"7692",0,1.47459566586842e-06,1,0,6
"10398",0,1.47459566586842e-06,1,0,1
"9654",0,1.47459566586842e-06,1,0,8
"10420",0,1.47459566586842e-06,2,0,7
"10319",0,1.47459566586842e-06,2,0,6
"10112",0,1.47459566586842e-06,2,0,6
"10241",0,1.47459566586842e-06,1,0,6
"10484",0,1.47459566586842e-06,4,0,6
"10426",0,1.47459566586842e-06,1,0,7
"10529",0,1.47459566586842e-06,2,0,6
"10518",0,1.47459566586842e-06,1,0,9
